set_id,rel,fy,p,q,fl,fs,mu,j,c,tag
2759,0.12167252966514486,0.6207741072129085,0.14176623564577662,0.12769166667117737,0,0.9452988929709559,0.8805335286221561,0.14603356723156757,0.8992613356925874,rel0p1217_fy0p6208_p0p1418_q0p1277_fl0p0000_fs0p9453_mu0p8805_j0p1460_c0p8993
2760,0.14620850607490937,0.8206364193845168,0.0415911799847195,0.023129943692553792,0,0.9872193579151248,0.9271867652049661,0.1857990560776321,0.8282390160840843,rel0p1462_fy0p8206_p0p0416_q0p0231_fl0p0000_fs0p9872_mu0p9272_j0p1858_c0p8282
2761,0.12583813092765492,0.8178709182545356,0.11373351711826865,0.023072602365654893,0,0.9037797047948185,0.8342112968342612,0.03930233426245395,0.8552614738669713,rel0p1258_fy0p8179_p0p1137_q0p0231_fl0p0000_fs0p9038_mu0p8342_j0p0393_c0p8553
2762,0.17369205795856682,0.63406825702833,0.15028760362896604,0.07977839086773807,0,0.8506523156673136,0.9781630192149338,0.9628178125045262,0.933437622989309,rel0p1737_fy0p6341_p0p1503_q0p0798_fl0p0000_fs0p8507_mu0p9782_j0p9628_c0p9334
2763,0.06600367798877972,0.5551834589086473,0.16604999582485297,0.19046873517896515,0,0.9531944315161369,0.9266973657739069,0.049377077098423615,0.9603843416887708,rel0p0660_fy0p5552_p0p1660_q0p1905_fl0p0000_fs0p9532_mu0p9267_j0p0494_c0p9604
2764,0.13950960109001656,0.4358612993534468,0.07579346212733537,0.0130236194586847,0,0.8056283342872375,0.9981623262550356,0.5594660141851054,0.8710622261283221,rel0p1395_fy0p4359_p0p0758_q0p0130_fl0p0000_fs0p8056_mu0p9982_j0p5595_c0p8711
2765,0.15615178206142946,0.9937220289676636,0.07090108355127275,0.17381898244482,0,0.9134078076265054,0.9417811207177118,0.3714566455835942,0.8846736944993492,rel0p1562_fy0p9937_p0p0709_q0p1738_fl0p0000_fs0p9134_mu0p9418_j0p3715_c0p8847
2766,0.07347859150363133,0.7509285645063408,0.060077032343670726,0.12419854245601224,0,0.8066165364943725,0.8029188747218531,0.7169695362302475,0.9593183075943357,rel0p0735_fy0p7509_p0p0601_q0p1242_fl0p0000_fs0p8066_mu0p8029_j0p7170_c0p9593
2767,0.10933692333239199,0.3565862109103613,0.16083024160290138,0.009322427520472557,0,0.8267177136797133,0.8581008056134778,0.39958606076547876,0.8385764283555234,rel0p1093_fy0p3566_p0p1608_q0p0093_fl0p0000_fs0p8267_mu0p8581_j0p3996_c0p8386
2768,0.16636461929764715,0.25533347214497626,0.10704905559842942,0.1389638070074981,0,0.856034251891817,0.8833174266925454,0.047394548817211765,0.9782274752557139,rel0p1664_fy0p2553_p0p1070_q0p1390_fl0p0000_fs0p8560_mu0p8833_j0p0474_c0p9782
2769,0.1869200134735601,0.564343343373295,0.054114056014204395,0.09704927502320149,0,0.885641622313913,0.8168822550696042,0.9335797697369708,0.8036179767692462,rel0p1869_fy0p5643_p0p0541_q0p0970_fl0p0000_fs0p8856_mu0p8169_j0p9336_c0p8036
2770,0.1651082043304469,0.754374604108818,0.07408929614282679,0.17242902102301363,0,0.9491397932916833,0.9147847933921311,0.9805361091960454,0.8345623452668777,rel0p1651_fy0p7544_p0p0741_q0p1724_fl0p0000_fs0p9491_mu0p9148_j0p9805_c0p8346
2771,0.11267489340382371,0.854121494923886,0.09096487642019056,0.16158751947633457,0,0.972918269881527,0.889163176755812,0.685299677277822,0.9457758117586141,rel0p1127_fy0p8541_p0p0910_q0p1616_fl0p0000_fs0p9729_mu0p8892_j0p6853_c0p9458
2772,0.03164414729920798,0.8935811069669948,0.19336512714435813,0.1994359379315516,0,0.8956856843185984,0.9427898327192664,0.05800449125375599,0.8573452717011655,rel0p0316_fy0p8936_p0p1934_q0p1994_fl0p0000_fs0p8957_mu0p9428_j0p0580_c0p8573
2773,0.08912735196445533,0.39589437356254087,0.09715710802012123,0.16915801816881637,0,0.8266633473949461,0.9873414295445895,0.9853543370670406,0.8023921746121766,rel0p0891_fy0p3959_p0p0972_q0p1692_fl0p0000_fs0p8267_mu0p9873_j0p9854_c0p8024
2774,0.14229965704571665,0.46180389519879594,0.0346380587171996,0.1394194674030552,0,0.8371415254095663,0.9142186170082354,0.06422835734563415,0.874922343014325,rel0p1423_fy0p4618_p0p0346_q0p1394_fl0p0000_fs0p8371_mu0p9142_j0p0642_c0p8749
2775,0.07668257933834172,0.9921641479691305,0.199352541474374,0.1405414271595655,0,0.9572943106110021,0.9340934354058328,0.374026081176661,0.9498507187126577,rel0p0767_fy0p9922_p0p1994_q0p1405_fl0p0000_fs0p9573_mu0p9341_j0p3740_c0p9499
2776,0.13041869653581595,0.6147092215987855,0.044919055088753816,0.054720216939542446,0,0.8527123970059864,0.8266704038499343,0.18839923481061124,0.9858024719439447,rel0p1304_fy0p6147_p0p0449_q0p0547_fl0p0000_fs0p8527_mu0p8267_j0p1884_c0p9858
2777,0.1573016146767058,0.884290794359073,0.19243201302231291,0.07889743604929188,0,0.946726749022305,0.857123510981775,0.5511443075019168,0.8689416342079872,rel0p1573_fy0p8843_p0p1924_q0p0789_fl0p0000_fs0p9467_mu0p8571_j0p5511_c0p8689
2778,0.16149161160349917,0.4417567410952598,0.11188066907303873,0.006853495354317129,0,0.8218943778393372,0.8298519805746526,0.5393459011460189,0.8041577945948346,rel0p1615_fy0p4418_p0p1119_q0p0069_fl0p0000_fs0p8219_mu0p8299_j0p5393_c0p8042
2779,0.025552798577141714,0.2062928212140687,0.12615816046433523,0.057982233989005906,0,0.905489511980568,0.9174880960632442,0.0061058959282469,0.8433894354752638,rel0p0256_fy0p2063_p0p1262_q0p0580_fl0p0000_fs0p9055_mu0p9175_j0p0061_c0p8434
2780,0.07670513027764507,0.5449264177621156,0.02523155236043502,0.06172887348572723,0,0.8246849521638174,0.9581043942777859,0.10009775007914286,0.8642141452947445,rel0p0767_fy0p5449_p0p0252_q0p0617_fl0p0000_fs0p8247_mu0p9581_j0p1001_c0p8642
2781,0.19310224123071765,0.6058369809913635,0.18885959379221778,0.06201100026685744,0,0.84959986922808,0.964059608571101,0.7810361750792013,0.8854407122388389,rel0p1931_fy0p6058_p0p1889_q0p0620_fl0p0000_fs0p8496_mu0p9641_j0p7810_c0p8854
2782,0.08037390345372934,0.9704404937221109,0.06152575458158274,0.028234487396944313,0,0.9378437032066844,0.8137564103440614,0.3067499371571699,0.8579453544772231,rel0p0804_fy0p9704_p0p0615_q0p0282_fl0p0000_fs0p9378_mu0p8138_j0p3067_c0p8579
2783,0.054193037200139134,0.8478095709497482,0.12004934678894003,0.055719712254251354,0,0.852893620269252,0.8849843823666684,0.17251433868254534,0.9097208908106061,rel0p0542_fy0p8478_p0p1200_q0p0557_fl0p0000_fs0p8529_mu0p8850_j0p1725_c0p9097
2784,0.134531468522185,0.49582488559465854,0.10430074990177528,0.1719221717434889,0,0.8035213523352426,0.9155424296963913,0.33811688873134554,0.8900816004561121,rel0p1345_fy0p4958_p0p1043_q0p1719_fl0p0000_fs0p8035_mu0p9155_j0p3381_c0p8901
2785,0.06488034464759007,0.43841771138090646,0.04202004076538142,0.1032672127681924,0,0.9034355803018297,0.9884019416512316,0.5221877303243149,0.8717898617085069,rel0p0649_fy0p4384_p0p0420_q0p1033_fl0p0000_fs0p9034_mu0p9884_j0p5222_c0p8718
2786,0.16652551450686437,0.4727137482056022,0.029804070991748012,0.11877947605753783,0,0.8412938079617266,0.8728192454417236,0.5948355729186675,0.8288001723310957,rel0p1665_fy0p4727_p0p0298_q0p1188_fl0p0000_fs0p8413_mu0p8728_j0p5948_c0p8288
2787,0.1403289617010986,0.4630332585109957,0.12380369472507853,0.17651667616830674,0,0.800179932963741,0.8933143552989606,0.10169254756802693,0.8780083365097968,rel0p1403_fy0p4630_p0p1238_q0p1765_fl0p0000_fs0p8002_mu0p8933_j0p1017_c0p8780
2788,0.1307890676151982,0.6677873250823096,0.16062199974769728,0.19202415045968724,0,0.8787491897885129,0.8375547120765551,0.29015903563739265,0.8576982214430673,rel0p1308_fy0p6678_p0p1606_q0p1920_fl0p0000_fs0p8787_mu0p8376_j0p2902_c0p8577
2789,0.13405460197164373,0.8080931170274877,0.16489396856329872,0.18089512125014795,0,0.9723197011769656,0.8775661948854803,0.604611346811545,0.898714489483242,rel0p1341_fy0p8081_p0p1649_q0p1809_fl0p0000_fs0p9723_mu0p8776_j0p6046_c0p8987
2790,0.11414864397625277,0.6112986928981357,0.07994747609410435,0.086391760176518,0,0.8173877689809259,0.8931588605767116,0.48778421710236,0.8954372139466414,rel0p1141_fy0p6113_p0p0799_q0p0864_fl0p0000_fs0p8174_mu0p8932_j0p4878_c0p8954
2791,0.11663368487425778,0.6763997399752402,0.016984112733555958,0.11309961271864828,0,0.9954252894612634,0.8315124961691676,0.9094260710901115,0.9360077595861815,rel0p1166_fy0p6764_p0p0170_q0p1131_fl0p0000_fs0p9954_mu0p8315_j0p9094_c0p9360
2792,0.014661054089492885,0.37328378822052855,0.07941953202155419,0.05971158777195029,0,0.8062438193139481,0.9872907590749161,0.846365902716294,0.8230116932807024,rel0p0147_fy0p3733_p0p0794_q0p0597_fl0p0000_fs0p8062_mu0p9873_j0p8464_c0p8230
2793,0.1656319722849028,0.5668143408231251,0.04241228103905917,0.18815299150116277,0,0.9943505783559754,0.9245095544382371,0.7346975628388813,0.9165574101737608,rel0p1656_fy0p5668_p0p0424_q0p1882_fl0p0000_fs0p9944_mu0p9245_j0p7347_c0p9166
2794,0.09466834955482208,0.4474598898368143,0.058312578713628466,0.16348833159700504,0,0.9753823095238767,0.8414126334450255,0.4917859391270671,0.9491230681725219,rel0p0947_fy0p4475_p0p0583_q0p1635_fl0p0000_fs0p9754_mu0p8414_j0p4918_c0p9491
2795,0.15689263373177684,0.31842992233857514,0.18505104564486538,0.012412487750216389,0,0.9681849991172645,0.8524384136616392,0.42490918375954495,0.8790054393315874,rel0p1569_fy0p3184_p0p1851_q0p0124_fl0p0000_fs0p9682_mu0p8524_j0p4249_c0p8790
2796,0.1693672150851528,0.5495741904222406,0.09458755525907037,0.014124105516681449,0,0.9734436580746668,0.820667093890626,0.7147104374531656,0.9601604957470624,rel0p1694_fy0p5496_p0p0946_q0p0141_fl0p0000_fs0p9734_mu0p8207_j0p7147_c0p9602
2797,0.03874537673053169,0.9281474382841028,0.09821128835227806,0.08734900501389058,0,0.9776177808868792,0.9637174135925621,0.030066437043831683,0.8795733981880826,rel0p0387_fy0p9281_p0p0982_q0p0873_fl0p0000_fs0p9776_mu0p9637_j0p0301_c0p8796
2798,0.07921606287453696,0.9073896923545934,0.08609960764287505,0.02666238470164128,0,0.8632020880988194,0.9874132052470511,0.36943854455875696,0.9299753544560867,rel0p0792_fy0p9074_p0p0861_q0p0267_fl0p0000_fs0p8632_mu0p9874_j0p3694_c0p9300
2799,0.057181482691229094,0.9799828710838967,0.15757198334434536,0.11565151636960916,0,0.8743213629714586,0.9676662049121829,0.854539256833098,0.8870165415809723,rel0p0572_fy0p9800_p0p1576_q0p1157_fl0p0000_fs0p8743_mu0p9677_j0p8545_c0p8870
2800,0.1187056005752948,0.25159386795585975,0.007282531275521033,0.11147725225977134,0,0.8313866351185739,0.9502391574233119,0.24865117287733593,0.8508850979028456,rel0p1187_fy0p2516_p0p0073_q0p1115_fl0p0000_fs0p8314_mu0p9502_j0p2487_c0p8509
2801,0.02933659604057204,0.7626414306729101,0.14838636064720342,0.04452586930935271,0,0.8754345453066286,0.8979945464015333,0.45090478504537607,0.9947765907811653,rel0p0293_fy0p7626_p0p1484_q0p0445_fl0p0000_fs0p8754_mu0p8980_j0p4509_c0p9948
2802,0.033277170513258784,0.6824192116499692,0.10941733063530178,0.12240694725042676,0,0.8752148541677325,0.8919095402046713,0.8620714548299089,0.8768292022110662,rel0p0333_fy0p6824_p0p1094_q0p1224_fl0p0000_fs0p8752_mu0p8919_j0p8621_c0p8768
2803,0.05296072240643692,0.585109237169698,0.12916533056532964,0.12124309291679879,0,0.8452370411896799,0.9495061858852487,0.7321210543339839,0.910158863206408,rel0p0530_fy0p5851_p0p1292_q0p1212_fl0p0000_fs0p8452_mu0p9495_j0p7321_c0p9102
2804,0.1475593650852421,0.5914394470235892,2.908627905324101e-4,0.1625829036595719,0,0.9565610505939135,0.909889940320882,0.8741921362004709,0.9516657060775161,rel0p1476_fy0p5914_p0p0003_q0p1626_fl0p0000_fs0p9566_mu0p9099_j0p8742_c0p9517
2805,0.0469880083988451,0.5190839443813637,0.0956152209690027,0.16603075393501204,0,0.9279309023601562,0.8850321370277601,0.8424766234084731,0.8750851563943504,rel0p0470_fy0p5191_p0p0956_q0p1660_fl0p0000_fs0p9279_mu0p8850_j0p8425_c0p8751
2806,0.1078643188829962,0.49409896596137437,0.12396062375364825,0.14895291479951236,0,0.8857385525225755,0.8666337144163065,0.7815034362222301,0.8362732629368828,rel0p1079_fy0p4941_p0p1240_q0p1490_fl0p0000_fs0p8857_mu0p8666_j0p7815_c0p8363
2807,0.140837154067148,0.9187142617322319,0.04351765354074538,0.10401495774162468,0,0.9608737747859629,0.8484019315994019,0.17939373332597316,0.947454620066043,rel0p1408_fy0p9187_p0p0435_q0p1040_fl0p0000_fs0p9609_mu0p8484_j0p1794_c0p9475
2808,0.0497055693812531,0.2933420781847462,0.11036279381546657,0.06790441745545249,0,0.807078243884123,0.9631853280672105,0.4828623789885547,0.837178050566353,rel0p0497_fy0p2933_p0p1104_q0p0679_fl0p0000_fs0p8071_mu0p9632_j0p4829_c0p8372
2809,0.12676382495675959,0.9100304591336101,0.06652279853304383,0.06823965758016799,0,0.9746714139266033,0.998904501581816,0.01498417227328755,0.8978413918026025,rel0p1268_fy0p9100_p0p0665_q0p0682_fl0p0000_fs0p9747_mu0p9989_j0p0150_c0p8978
2810,0.19010562976253684,0.3324855936578661,0.029952681615995243,0.08961836651003455,0,0.9109237996534398,0.9763877872311371,0.29540507949073797,0.8912825108007295,rel0p1901_fy0p3325_p0p0300_q0p0896_fl0p0000_fs0p9109_mu0p9764_j0p2954_c0p8913
2811,0.18999307585319647,0.6960584262939543,0.024058144801175223,0.10171716043684631,0,0.9119592930712365,0.8479454705995555,0.7560048730623443,0.9023953935331432,rel0p1900_fy0p6961_p0p0241_q0p1017_fl0p0000_fs0p9120_mu0p8479_j0p7560_c0p9024
2812,0.09563500167638063,0.5287405770712905,0.1969910037554614,0.05299182917132043,0,0.8235924959629868,0.8657790938022687,0.37328428390200713,0.8025347494410817,rel0p0956_fy0p5287_p0p1970_q0p0530_fl0p0000_fs0p8236_mu0p8658_j0p3733_c0p8025
2813,0.023796910559833982,0.22137832832481713,0.11369982019320131,0.06923648255941459,0,0.9309546988362912,0.8831546849695686,0.45785017079596874,0.8796679072837951,rel0p0238_fy0p2214_p0p1137_q0p0692_fl0p0000_fs0p9310_mu0p8832_j0p4579_c0p8797
2814,0.16943823923217158,0.9354463617683575,0.05344735388096422,0.13424313427742104,0,0.8572801447971119,0.8121744028062001,0.0795816995760426,0.9661857905127853,rel0p1694_fy0p9354_p0p0534_q0p1342_fl0p0000_fs0p8573_mu0p8122_j0p0796_c0p9662
2815,0.082706405775832,0.24986607945840808,0.11145609540178908,0.09759334117228166,0,0.9581178163343389,0.8519919772788045,0.06918307663400192,0.9148002289796109,rel0p0827_fy0p2499_p0p1115_q0p0976_fl0p0000_fs0p9581_mu0p8520_j0p0692_c0p9148
2816,0.10285706003814679,0.3805572618318349,0.1551138945775712,0.19659886751316955,0,0.9837257490093261,0.9366706772615667,0.6690434856465086,0.8761319805921242,rel0p1029_fy0p3806_p0p1551_q0p1966_fl0p0000_fs0p9837_mu0p9367_j0p6690_c0p8761
2817,0.040907799971341155,0.4123779706945643,0.03114698836724274,0.10074167621021624,0,0.8696682549003978,0.9960968138745427,0.6006165746179409,0.9216594989290834,rel0p0409_fy0p4124_p0p0311_q0p1007_fl0p0000_fs0p8697_mu0p9961_j0p6006_c0p9217
2818,0.19844780871155163,0.38495822520915424,0.17673362390977798,0.09251265051660594,0,0.9871942970447941,0.9928910271870438,0.525304797605169,0.9287261644558609,rel0p1984_fy0p3850_p0p1767_q0p0925_fl0p0000_fs0p9872_mu0p9929_j0p5253_c0p9287
2819,0.07547772342154173,0.5977812244057656,0.15593672042758672,0.0548389213038655,0,0.9723235287674423,0.9083503012494324,0.8211722116404446,0.8822861026711716,rel0p0755_fy0p5978_p0p1559_q0p0548_fl0p0000_fs0p9723_mu0p9084_j0p8212_c0p8823
2820,0.06703450694060069,0.9944197677082383,0.04458486421923153,0.045605279098730536,0,0.8930621061263326,0.8651612462633942,0.8976482356647495,0.959667877070806,rel0p0670_fy0p9944_p0p0446_q0p0456_fl0p0000_fs0p8931_mu0p8652_j0p8976_c0p9597
2821,0.05100106699946616,0.40370251625129955,0.01380096156804357,0.10023956604285165,0,0.9538088063916331,0.8235725258853706,0.8015966926105088,0.9055475228216546,rel0p0510_fy0p4037_p0p0138_q0p1002_fl0p0000_fs0p9538_mu0p8236_j0p8016_c0p9055
2822,0.07377400473291101,0.32731932749360804,0.18357201507416554,0.07948470170116517,0,0.8571575524342666,0.8267104547278956,0.856059966975241,0.814339370526392,rel0p0738_fy0p3273_p0p1836_q0p0795_fl0p0000_fs0p8572_mu0p8267_j0p8561_c0p8143
2823,0.04555078556996491,0.7909561099986173,0.0854973012208054,0.13717042797283271,0,0.8407624101993116,0.8684923884676956,0.12897835252629594,0.8409113572149305,rel0p0456_fy0p7910_p0p0855_q0p1372_fl0p0000_fs0p8408_mu0p8685_j0p1290_c0p8409
2824,0.023291390729688808,0.35772955041369425,0.06288926765558776,0.06456866669293028,0,0.8250416383743286,0.8308413279867871,0.7066218079897575,0.8113951345079858,rel0p0233_fy0p3577_p0p0629_q0p0646_fl0p0000_fs0p8250_mu0p8308_j0p7066_c0p8114
2825,0.145884900716458,0.9183459386249819,0.019490199259081856,0.031847181306509306,0,0.8692788397390256,0.8825726479456342,0.10022916705529206,0.959156441558064,rel0p1459_fy0p9183_p0p0195_q0p0318_fl0p0000_fs0p8693_mu0p8826_j0p1002_c0p9592
2826,0.0298317310519889,0.783283728880994,0.07682197107440326,0.055862553377375,0,0.9782905463704467,0.9460791823327029,0.4054562491047196,0.9272044163522916,rel0p0298_fy0p7833_p0p0768_q0p0559_fl0p0000_fs0p9783_mu0p9461_j0p4055_c0p9272
2827,0.0924136185811269,0.6408923936129175,0.1135236063057324,0.11911217185715679,0,0.9257172084706556,0.9474518594811857,0.5552003497342579,0.8273692774562259,rel0p0924_fy0p6409_p0p1135_q0p1191_fl0p0000_fs0p9257_mu0p9475_j0p5552_c0p8274
2828,0.08580507841680246,0.2210253668096103,0.02139098700975068,0.13018514066414907,0,0.8839663188467548,0.951230959880203,0.42514946848612745,0.831252825905853,rel0p0858_fy0p2210_p0p0214_q0p1302_fl0p0000_fs0p8840_mu0p9512_j0p4251_c0p8313
2829,0.10719870120275858,0.2626115194579959,0.12037720425064209,0.02575874880291522,0,0.8457717981038988,0.9384201077454072,0.48645809474482665,0.9046353916752106,rel0p1072_fy0p2626_p0p1204_q0p0258_fl0p0000_fs0p8458_mu0p9384_j0p4865_c0p9046
2830,0.14713404594149396,0.23925243634857238,0.06602293244278058,0.19400091414462775,0,0.9375554632502422,0.9017147686730698,0.08540707148765214,0.891161311552641,rel0p1471_fy0p2393_p0p0660_q0p1940_fl0p0000_fs0p9376_mu0p9017_j0p0854_c0p8912
2831,0.1521887392103146,0.8866456057126075,0.07706123723692726,0.00919807715206407,0,0.8401674278547848,0.9507000863006665,0.36314401342500935,0.8453495046808152,rel0p1522_fy0p8866_p0p0771_q0p0092_fl0p0000_fs0p8402_mu0p9507_j0p3631_c0p8453
2832,0.1261561577332872,0.32441912911254916,0.05691186989611946,0.028301294971387836,0,0.9629369711564947,0.8023623961259658,0.2791952518303646,0.852896061427556,rel0p1262_fy0p3244_p0p0569_q0p0283_fl0p0000_fs0p9629_mu0p8024_j0p2792_c0p8529
2833,0.1341195092846048,0.7203476001077891,0.1634430015524663,0.13160747559008654,0,0.8449297129884502,0.9852940144009144,0.9838231105514337,0.8113198016897031,rel0p1341_fy0p7203_p0p1634_q0p1316_fl0p0000_fs0p8449_mu0p9853_j0p9838_c0p8113
2834,0.10474146503249485,0.8748921659426949,0.0718977467809571,0.09915181179906242,0,0.8418719214205398,0.8198090205588006,0.44046617066175675,0.820984082753542,rel0p1047_fy0p8749_p0p0719_q0p0992_fl0p0000_fs0p8419_mu0p8198_j0p4405_c0p8210
2835,0.06653294399548532,0.8370390561405012,0.04392617940651253,0.059424627708918425,0,0.8995819618578023,0.9034883497207193,0.8878997485034633,0.9913825649183523,rel0p0665_fy0p8370_p0p0439_q0p0594_fl0p0000_fs0p8996_mu0p9035_j0p8879_c0p9914
2836,0.127583134515957,0.45472639267571274,0.14274135839031077,0.19897922143551522,0,0.8932291539229547,0.9349796790036093,0.8257394118292722,0.9231622089855234,rel0p1276_fy0p4547_p0p1427_q0p1990_fl0p0000_fs0p8932_mu0p9350_j0p8257_c0p9232
2837,0.16755050498458163,0.7190272936589086,0.15412217734382955,0.13109813256206923,0,0.9930408637186325,0.9275489702578308,0.8430022911573527,0.8973982534021465,rel0p1676_fy0p7190_p0p1541_q0p1311_fl0p0000_fs0p9930_mu0p9275_j0p8430_c0p8974
2838,0.11443070396894169,0.5757860902517475,0.08908387507131324,0.015986729419082406,0,0.9039385562303802,0.9895041287559039,0.6343321595853427,0.951510626501455,rel0p1144_fy0p5758_p0p0891_q0p0160_fl0p0000_fs0p9039_mu0p9895_j0p6343_c0p9515
2839,0.14763525784631099,0.3380296295468323,0.13550086155395022,0.005925440469840542,0,0.8182438621527283,0.934436232381151,0.982730003786413,0.8230922250465025,rel0p1476_fy0p3380_p0p1355_q0p0059_fl0p0000_fs0p8182_mu0p9344_j0p9827_c0p8231
2840,0.143238281681736,0.3018722977547348,0.16183998252833265,0.03681368295100518,0,0.955529246198698,0.8709301045458065,0.41588959612180476,0.9074537697035726,rel0p1432_fy0p3019_p0p1618_q0p0368_fl0p0000_fs0p9555_mu0p8709_j0p4159_c0p9075
2841,0.04920894104692713,0.823157516713366,0.12494163331713529,0.040343379186452366,0,0.982217562209526,0.8538027689785138,0.3198863244927721,0.8838603552013496,rel0p0492_fy0p8232_p0p1249_q0p0403_fl0p0000_fs0p9822_mu0p8538_j0p3199_c0p8839
2842,0.04282127651931764,0.26936316071920097,0.13286048865133898,0.1430226118150633,0,0.9373493250657059,0.9616466791814333,0.048650143487891186,0.8357934821460955,rel0p0428_fy0p2694_p0p1329_q0p1430_fl0p0000_fs0p9373_mu0p9616_j0p0487_c0p8358
2843,0.17693491793306965,0.6794615211168864,0.061186094402964235,0.07225814543017653,0,0.9133025424720393,0.9637272095312505,0.36297117271251045,0.9928063612543,rel0p1769_fy0p6795_p0p0612_q0p0723_fl0p0000_fs0p9133_mu0p9637_j0p3630_c0p9928
2844,0.06929713135500136,0.5691321985377931,0.00802599543610122,0.05228057451528963,0,0.9703993976585008,0.819120291810506,0.8809339415383758,0.9279988479517867,rel0p0693_fy0p5691_p0p0080_q0p0523_fl0p0000_fs0p9704_mu0p8191_j0p8809_c0p9280
2845,0.16655411484280627,0.36060302024329083,0.1730334978013579,0.11679428659801372,0,0.8087064388830215,0.933590704276897,0.375538451074413,0.896040514661437,rel0p1666_fy0p3606_p0p1730_q0p1168_fl0p0000_fs0p8087_mu0p9336_j0p3755_c0p8960
2846,0.08379772860563336,0.5470361109098978,0.0366845331358444,0.08865672318657396,0,0.8160443229145604,0.8289410154966359,0.1523735307482537,0.862434131529918,rel0p0838_fy0p5470_p0p0367_q0p0887_fl0p0000_fs0p8160_mu0p8289_j0p1524_c0p8624
2847,0.06266480518780043,0.7113888467485829,0.13241639044614045,0.012493867282299325,0,0.9120208302422427,0.8377028800056688,0.47373578815101647,0.9320638745386899,rel0p0627_fy0p7114_p0p1324_q0p0125_fl0p0000_fs0p9120_mu0p8377_j0p4737_c0p9321
2848,0.1439342420332171,0.8976530897448585,0.1267044444912346,0.17347969705777244,0,0.9129298857443174,0.9078828282521711,0.37261512804180386,0.8593223557686713,rel0p1439_fy0p8977_p0p1267_q0p1735_fl0p0000_fs0p9129_mu0p9079_j0p3726_c0p8593
2849,0.11772535357827786,0.4338577018519305,0.13757752894610634,0.09713648667448666,0,0.9584547128331709,0.9071009267562861,0.028228205425175838,0.8100184477139218,rel0p1177_fy0p4339_p0p1376_q0p0971_fl0p0000_fs0p9585_mu0p9071_j0p0282_c0p8100
2850,0.07751084659628128,0.7015582539892942,0.19569898231108673,0.10679677642229946,0,0.9153597494867584,0.9291068477911688,0.8296562639418291,0.9817641278765071,rel0p0775_fy0p7016_p0p1957_q0p1068_fl0p0000_fs0p9154_mu0p9291_j0p8297_c0p9818
2851,0.042976095988051966,0.2264149452118762,0.13031853876438923,0.07865075747153721,0,0.9250184049822903,0.9688249946678011,0.5234425542807439,0.9144568677443267,rel0p0430_fy0p2264_p0p1303_q0p0787_fl0p0000_fs0p9250_mu0p9688_j0p5234_c0p9145
2852,0.1336684531652839,0.689170693000015,0.16154947781060358,0.09992764208865818,0,0.9462388049399014,0.9211795502667921,0.41317463706198615,0.8784893528553238,rel0p1337_fy0p6892_p0p1615_q0p0999_fl0p0000_fs0p9462_mu0p9212_j0p4132_c0p8785
2853,0.1397248690339369,0.6850783641682938,0.07985819746206049,0.059160119480048304,0,0.8505030930104805,0.9865690985707612,0.12392021998153069,0.9956966227732924,rel0p1397_fy0p6851_p0p0799_q0p0592_fl0p0000_fs0p8505_mu0p9866_j0p1239_c0p9957
2854,0.1831495543274265,0.9461831006735564,0.11139714794471861,0.05466606515481603,0,0.8987368484091433,0.9318245189954574,0.33783807122339493,0.9598625407013717,rel0p1831_fy0p9462_p0p1114_q0p0547_fl0p0000_fs0p8987_mu0p9318_j0p3378_c0p9599
2855,0.1846612157909642,0.4544630900471658,0.17290505104705226,0.0035819775567762554,0,0.8900789338390157,0.8600193395038229,0.7004451758046635,0.8840468932643021,rel0p1847_fy0p4545_p0p1729_q0p0036_fl0p0000_fs0p8901_mu0p8600_j0p7004_c0p8840
2856,0.10591778747041174,0.5355171722565406,0.1176238316628337,0.11496669277710375,0,0.9621823205618002,0.9127437715795078,0.9038015692154179,0.9254605671225069,rel0p1059_fy0p5355_p0p1176_q0p1150_fl0p0000_fs0p9622_mu0p9127_j0p9038_c0p9255
2857,0.10676119113566424,0.9076760939733683,0.071535504924017,0.07862647458517459,0,0.9953817511922913,0.9157935754496185,0.703739025433478,0.8989940623999992,rel0p1068_fy0p9077_p0p0715_q0p0786_fl0p0000_fs0p9954_mu0p9158_j0p7037_c0p8990
2858,0.1846095977371917,0.3940448703679629,0.045806224109400065,0.15857067495631985,0,0.8313412749603997,0.8214321648615134,0.8646622618601425,0.8671990865251096,rel0p1846_fy0p3940_p0p0458_q0p1586_fl0p0000_fs0p8313_mu0p8214_j0p8647_c0p8672
2859,0.181594452608553,0.8814352795816773,0.04878290146742482,0.027482997709373014,0,0.9846808508683416,0.9284878662450565,0.9954783186096465,0.8774154765342456,rel0p1816_fy0p8814_p0p0488_q0p0275_fl0p0000_fs0p9847_mu0p9285_j0p9955_c0p8774
2860,0.16914261947695958,0.514804930534549,0.15203406305021608,0.1803410437473329,0,0.88698172831728594,0.8695400812633103,0.6426581705229822,0.9015634736484941,rel0p1691_fy0p5148_p0p1520_q0p1803_fl0p0000_fs0p8870_mu0p8695_j0p6427_c0p9016
2861,0.12350043838181299,0.5421769607145899,0.014150422879946417,0.15823915731776506,0,0.9364721436632052,0.8752594150188193,0.9373163880238542,0.8272634114689148,rel0p1235_fy0p5422_p0p0142_q0p1582_fl0p0000_fs0p9365_mu0p8753_j0p9373_c0p8273
